"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"panC",-0.358855113143128,7.3391415342685,4.58984131571964,0.0491002825719691,0.180161145269882,"SL1344_0182","panC"
"ygdK",-0.445579052008408,4.59356324880583,4.5833808722812,0.0492404326465111,0.180535549107216,"SL1344_2965","ygdK"
"SL1344_3329",-0.320394569252131,5.45715643005919,4.57099204808472,0.0495105040000052,0.181385349921133,"SL1344_3329","SL1344_3329"
"yecM",0.344938452449376,5.49996469934679,4.56713470876964,0.0495949465501968,0.181554298151687,"SL1344_1843","yecM"
"yhjB",0.437348567112432,3.17739762862997,4.55537417471006,0.0498534448514221,0.182359666610955,"SL1344_3571","yhjB"
"rps16",-0.298197517551007,10.9794732465956,4.54825568569759,0.0500106775176891,0.182793656945442,"SL1344_2649","rps16"
"SL1344_3061",-0.722298828126981,2.89842649913834,4.54621206192957,0.050055924274252,0.182817974778051,"SL1344_3061","SL1344_3061"
"SL1344_1987",-0.600215721217979,3.78525433210512,4.53630840256803,0.0502758767356825,0.183042766611969,"SL1344_1987","SL1344_1987"
"rsuA",-0.282317408130604,6.73694118791126,4.54127235186463,0.0501654900209025,0.183042766611969,"SL1344_2199","rsuA"
"rpsN",-0.256956905531876,11.8378985111904,4.53586561143666,0.0502857372094209,0.183042766611969,"SL1344_3394","rpsN"
"SL1344_3800",-0.372132090629728,3.32162075276332,4.53905403542022,0.0502147850788276,0.183042766611969,"SL1344_3800","SL1344_3800"
"SL1344_4254",0.350683438533368,5.18700483393072,4.53474607865888,0.0503106780934733,0.183042766611969,"SL1344_4254","SL1344_4254"
"ycaM",0.727642690281526,5.60521554774634,4.54793663330256,0.0503949565857677,0.183208679467983,"SL1344_0906","ycaM"
"yegS",0.438594703476159,3.88447126456455,4.52476573533629,0.0505336617152551,0.183396173847281,"SL1344_2117","yegS"
"yhbC",-0.346518682110901,8.81415019083947,4.52347084127176,0.0505626774423789,0.183396173847281,"SL1344_3261","yhbC"
"SL1344_3351",0.505580065805989,5.0558417158305,4.52630152425557,0.0504992733698879,0.183396173847281,"SL1344_3351","SL1344_3351"
"GlmZ",-0.545016093217864,6.55974718293484,4.51660664003736,0.0507168157354948,0.18381450354938,"GlmZ","GlmZ"
"hslT",1.14917373012162,9.1500421054572,4.56627805234158,0.0510723960509677,0.184961727900179,"SL1344_3776","hslT"
"pqiA",-0.251164919628585,6.51287039344435,4.49489760827435,0.0512079402200271,0.185169475436846,"SL1344_1003","pqiA"
"fumC",0.379205607487277,5.58425422604314,4.49633826100505,0.0511751759800855,0.185169475436846,"SL1344_1400","fumC"
"phoH",0.466062531626227,3.88529798037754,4.48298097019555,0.0514799015584516,0.185445090252764,"SL1344_1064","phoH"
"ymiA",-0.352348189369675,5.22184990971632,4.48374025008135,0.0514625228293701,0.185445090252764,"SL1344_1644A","ymiA"
"yfiP",-0.320322284417133,5.51536888687257,4.48580404715005,0.0514153205062699,0.185445090252764,"SL1344_2614","yfiP"
"hxlA",-0.829933553930424,1.3912778533022,4.48485993453358,0.0514369075590513,0.185445090252764,"SL1344_2739","hxlA"
"ligB",-0.415805561622514,4.19260095741759,4.48470734614016,0.0514403974773105,0.185445090252764,"SL1344_3705","ligB"
"aas",0.336081792351553,7.10037600065654,4.47716046391395,0.0516133527602526,0.185643471545419,"SL1344_2988","aas"
"SL1344_P1_0073A",-0.78080608299375,2.75481403164574,4.47840332692773,0.0515848226448091,0.185643471545419,"SL1344_P1_0073A","SL1344_P1_0073A"
"yliC",0.367704944420627,4.22495776823198,4.47244386432524,0.0517217915989452,0.18589235721108,"SL1344_0826","yliC"
"yeeN",-0.563570934815003,7.16036130924888,4.4691946054564,0.0517966504658331,0.18602026782157,"SL1344_4429","yeeN"
"SL1344_0019",-0.346982279058194,4.31549338273211,4.46171217724604,0.0519695202140587,0.186499710040906,"SL1344_0019","SL1344_0019"
"add",-0.317490352299997,7.176478803453,4.44348469761052,0.0523934785378497,0.187669134854955,"SL1344_1395","add"
"purG",-0.608462472363642,6.1170715468355,4.44522901972826,0.0523527316736308,0.187669134854955,"SL1344_2527","purG"
"rpsR",-0.449993724439887,10.5056110641369,4.44259644251591,0.0524142422235815,0.187669134854955,"SL1344_4326","rpsR"
"slyX",0.36476690104653,6.99394791901381,4.43969199748824,0.0524822034375889,0.187770542057295,"SL1344_3421","slyX"
"yigF",-0.60463371110312,3.05376907586415,4.43511266270296,0.0525895656521948,0.188012658486375,"SL1344_3907","yigF"
"ilvI",0.333435282291505,5.25814263434972,4.42649541382602,0.0527922962812546,0.188169381101808,"SL1344_0116","ilvI"
"rpsU",-0.366340688911586,10.2845851042757,4.42796536122213,0.0527576492831348,0.188169381101808,"SL1344_3183","rpsU"
"oat",-0.476250587161031,2.96208221151806,4.42955404707997,0.0527202335994668,0.188169381101808,"SL1344_3191","oat"
"SL1344_P2_0057",0.335783858728355,4.23006757915631,4.43147147641131,0.0526751170388545,0.188169381101808,"SL1344_P2_0057","SL1344_P2_0057"
"yceD",-0.217845604409891,11.410271341667,4.41418010117085,0.0530836227238939,0.188923456681507,"SL1344_1127","yceD"
"yoeI",-0.555914758970765,6.21370544654827,4.41563824463072,0.0530490311064508,0.188923456681507,"SL1344_2045A","yoeI"
"rluC",-0.588940019441988,7.34274110813427,4.40208662166324,0.0533715399117031,0.189805543965269,"SL1344_1123","rluC"
"yeeI",0.380825432831411,4.3357804403131,4.39605988756528,0.0535157065750974,0.189890563330514,"SL1344_1977","yeeI"
"galS",-0.439209897444061,2.9506091292154,4.39776727110474,0.0534748175545633,0.189890563330514,"SL1344_2168","galS"
"ydeW",0.335930707364224,5.35102054532431,4.39746386205848,0.0534820810199393,0.189890563330514,"SL1344_4022","ydeW"
"manZ",-0.503090360640517,2.62979571423238,4.3846380742401,0.0537901864663863,0.190578992738423,"SL1344_0562","manZ"
"qor",0.315356191608876,5.32132077191308,4.38540520993465,0.0537716995651374,0.190578992738423,"SL1344_4181","qor"
"ygiN",0.316627335924562,6.3315814270001,4.38147177767101,0.0538665688292369,0.190706977985123,"SL1344_3154","ygiN"
"sucD",0.589656015924738,6.35665820107077,4.37383282509448,0.054051372600856,0.191202774250643,"SL1344_0721","sucD"
"solA",0.467298871334676,7.03853419488659,4.37234976664966,0.0540873374489892,0.191202774250643,"SL1344_1097","solA"
"moaA",0.32641647993777,6.32952694388862,4.36766691511405,0.0542010833889935,0.191461992553066,"SL1344_0778","moaA"
"ybgK",0.660583441566367,6.12973052279877,4.37278818789962,0.0542693856507224,0.191511836226753,"SL1344_0694","ybgK"
"yqhA",-0.316730212049781,6.57506407571401,4.36376596830271,0.0542960515204833,0.191511836226753,"SL1344_3127","yqhA"
"SL1344_3315",-0.688394063780085,5.13486502230102,4.37205778389161,0.0543963272232465,0.191722769387291,"SL1344_3315","SL1344_3315"
"ttrS",0.302891495615929,4.87676809592291,4.35635570539102,0.0544769924555941,0.191864322127992,"SL1344_1320","ttrS"
"ymdC",-0.341963472147953,5.35860659658634,4.35416089040299,0.0545307205109436,0.191887528107446,"SL1344_1085","ymdC"
"eutE",0.60030717893506,2.00280620275766,4.35277828861856,0.0545645979228898,0.191887528107446,"SL1344_2426","eutE"
"yjbG",0.666444430621162,2.43145563200444,4.35005454569017,0.0546314092156269,0.191979959535923,"SL1344_4160","yjbG"
"SL1344_1713",-0.522895372532988,4.7555282390979,4.34232129528162,0.0548216243112436,0.192505585146302,"SL1344_1713","SL1344_1713"
"citC2",0.5592279228934,3.07616013994676,4.34016985906422,0.0548746815695873,0.192549160440841,"SL1344_0059","citC2"
"xerD",0.22953178681644,6.93131753485363,4.32960622392474,0.0551360718845479,0.193323147681053,"SL1344_3020","xerD"
"proQ",-0.329631489199758,9.47354546980298,4.32360613285234,0.0552851917677089,0.193702628257128,"SL1344_1775","proQ"
"yhaJ",0.551496395637049,6.30849026570258,4.31922517734136,0.0553943708081852,0.193941710656595,"SL1344_3207","yhaJ"
"rplI",-0.418466427429661,10.6418824111201,4.30307848539196,0.0557989614093154,0.195213944014717,"SL1344_4327","rplI"
"mutT",-0.264704885384161,5.50702023481209,4.28113773512921,0.0563543160064205,0.196387239547227,"SL1344_0137","mutT"
"SL1344_0794",0.689893090092106,6.12608849302893,4.29667742409744,0.05635014794572,0.196387239547227,"SL1344_0794","SL1344_0794"
"tnp",-0.412315333214179,6.61998293535459,4.28113334434099,0.0563544277927584,0.196387239547227,"SL1344_0885","tnp"
"pncB",0.2861881300803,7.92675793133201,4.27813035187143,0.0564309429505558,0.196387239547227,"SL1344_0941","pncB"
"orf48",-0.454446835401135,3.80585921242814,4.27513232190105,0.0565074535577097,0.196387239547227,"SL1344_1313","orf48"
"SL1344_1470",0.330234584280592,5.52672256007259,4.28735038542205,0.0561964072151226,0.196387239547227,"SL1344_1470","SL1344_1470"
"hycG",0.478852511533775,3.28001216196391,4.28625623518269,0.0562241797759958,0.196387239547227,"SL1344_2827","hycG"
"SL1344_3014",-0.220281688004386,6.05182032374408,4.27658324485101,0.0564704103544048,0.196387239547227,"SL1344_3014","SL1344_3014"
"acpT",-0.493609140784838,5.00476571484921,4.27918776209254,0.0564039865955754,0.196387239547227,"SL1344_3548","acpT"
"nfnB",0.356422347768749,8.48574394874633,4.26671791874871,0.0567228441581221,0.196991285027144,"SL1344_0566","nfnB"
"ftsY",-0.253413683283595,8.97914283393643,4.26482306397335,0.0567714814730707,0.197015756584568,"SL1344_3536","ftsY"
"gtrBb",-0.437659797598395,5.19188836736862,4.2516921290402,0.0571098786224067,0.19804501832675,"SL1344_4140","gtrBb"
"gpD",0.362322727630774,4.07602915089911,4.23625674715313,0.0575107021997695,0.199289097527658,"SL1344_2643","gpD"
"cytR",0.247170588050547,6.74477363573782,4.23297064285897,0.0575964620178614,0.199440380539919,"SL1344_4043","cytR"
"SL1344_0286A",-0.521183281651423,4.27512335854884,4.22915946433253,0.0576961136008396,0.199639510684571,"SL1344_0286A","SL1344_0286A"
"pphA",0.457160461138479,2.90489020674507,4.22675465505186,0.0577590969831343,0.199711563802268,"SL1344_1782","pphA"
"SL1344_3895",-0.604292422835865,2.46269937252267,4.2251337207097,0.0578015958618761,0.199712734936329,"SL1344_3895","SL1344_3895"
"hypC",0.668503306052672,4.14069461521787,4.21887539386621,0.0579660270717675,0.200134890844725,"SL1344_2836","hypC"
"nemA",0.307296665789945,7.31851389358016,4.21368521975864,0.0581028113307144,0.200213980310733,"SL1344_1368","nemA"
"yhfK",0.231323283229274,7.09231526328012,4.21453548488538,0.0580803770522818,0.200213980310733,"SL1344_3434","yhfK"
"yicC",-0.308599662432904,8.07475136285574,4.21319569473224,0.0581157320935735,0.200213980310733,"SL1344_3701","yicC"
"yjbD",-0.393773346833587,4.71801918764092,4.20935888150924,0.0582171200251293,0.200271966273811,"SL1344_4129","yjbD"
"plsB",-0.286107919543162,9.22787084008345,4.21025785183002,0.0581933460394341,0.200271966273811,"SL1344_4172","plsB"
"glnP",-0.309963628074804,6.98512627316163,4.20569820300332,0.0583140477096423,0.200334694762361,"SL1344_0804","glnP"
"rpmB",-0.26056916390189,11.4734668242056,4.20547599237792,0.0583199375295115,0.200334694762361,"SL1344_3694","rpmB"
"ycaR",-0.401500381401868,5.27975117428558,4.20143669030447,0.058427123691399,0.200362762527327,"SL1344_0924","ycaR"
"ydhO",-0.288386391232707,6.0801524113305,4.20038758055132,0.0584550005937865,0.200362762527327,"SL1344_1364","ydhO"
"yggW",-0.281811351747415,7.18334504913631,4.20353869141088,0.0583713164749454,0.200362762527327,"SL1344_3079","yggW"
"SL1344_1845",-0.356190799061061,3.92237131578096,4.19519085949412,0.0585933187331647,0.200691649196675,"SL1344_1845","SL1344_1845"
"yihO",0.568685394502268,3.46902477325611,4.1923083505224,0.0586702069326948,0.200809805086832,"SL1344_3963","yihO"
"ordL",0.407502734716559,4.5996513921198,4.18811632914966,0.0587822372188674,0.201047983903087,"SL1344_3102","ordL"
"glnS",-0.252431956725344,9.54861659787963,4.18571516318305,0.0588465209683109,0.201099741760211,"SL1344_0668","glnS"
"SL1344_1945",0.435603908491805,3.08089805575836,4.18438095225304,0.0588822760864286,0.201099741760211,"SL1344_1945","SL1344_1945"
"bcr",-0.278922847737275,6.16879598033165,4.17964298448911,0.0590094543232875,0.201388894185456,"SL1344_2198","bcr"
"SL1344_2103",-0.53658558271024,3.58121519677475,4.17483226935612,0.0591389163176572,0.201685418716157,"SL1344_2103","SL1344_2103"
"siiF",-0.355967698261413,5.10475472930549,4.17263557071122,0.0591981432661768,0.201742161620057,"SL1344_4198","siiF"
"fabI",-0.296638553434195,9.56553287807116,4.16901073751828,0.059296028085236,0.20178540591937,"SL1344_1631","fabI"
"yidQ",0.306836847257631,4.55518455470256,4.16975282487183,0.0592759732883271,0.20178540591937,"SL1344_3777","yidQ"
"ydcZ",0.461498175515119,3.36041963555291,4.15356857216598,0.0597151690442724,0.203065869176395,"SL1344_1522","ydcZ"
"SL1344_3500",-0.267943552108169,6.36711753919074,4.14910250807709,0.0598370396426005,0.203334330550214,"SL1344_3500","SL1344_3500"
"yheT",0.268967364527364,7.50370486879924,4.14572517119948,0.0599293954699305,0.203502183757033,"SL1344_3429","yheT"
"sucC",0.555985961453187,6.9873665036757,4.12807984336782,0.0604146597099884,0.205003039431386,"SL1344_0720","sucC"
"tpx",0.32913642623052,9.39454984960712,4.11665588852025,0.0607312992227713,0.205929967371702,"SL1344_1612","tpx"
"SL1344_4378",0.250264864745632,5.54850472942922,4.11314520255732,0.0608289979956748,0.206113707800795,"SL1344_4378","SL1344_4378"
"gshA",0.201234504577373,8.8479220605494,4.10252635764703,0.0611256389466296,0.206970801779975,"SL1344_2803","gshA"
"marT",-0.544319567502221,4.21225087503668,4.09982768999328,0.0612012986271048,0.20707896542614,"SL1344_3725","marT"
"ynaI",-0.383775220179422,4.98413660090416,4.0895772549206,0.0614896869569134,0.207906243479585,"SL1344_1594","ynaI"
"SL1344_1966",-0.335452516720181,4.1569351265016,4.08175191166023,0.0617109258185731,0.208505460486862,"SL1344_1966","SL1344_1966"
"SL1344_0099",-0.422906049708574,3.07748403069855,4.07514545635497,0.061898435059367,0.208841087518676,"SL1344_0099","SL1344_0099"
"srgB",-0.736124567755058,4.97310947486226,4.09442535182628,0.0618772900631604,0.208841087518676,"SL1344_P1_0095","srgB"
"yiiL",-0.353566775548675,3.47019445252903,4.05746121289995,0.0624036777707371,0.210395887259773,"SL1344_3992","yiiL"
"SL1344_0301",1.06405074901386,2.31670188667932,4.05525064571868,0.0624671755314772,0.210460178159749,"SL1344_0301","SL1344_0301"
"yncD",0.386146168974875,5.02883444994171,4.05280306173823,0.0625375704362701,0.210547598547698,"SL1344_1518","yncD"
"ycgM",0.229876492025502,6.35282395657828,4.047694101594,0.0626848108418573,0.210893429657584,"SL1344_1740","ycgM"
"srgC",-0.359461860356944,5.14927011158167,4.04368027987073,0.0628007762082332,0.211133624484315,"SL1344_P1_0097","srgC"
"ybjX",0.372770814458768,10.2632503948501,4.03798394048225,0.0629657867811774,0.211238620384162,"SL1344_0879","ybjX"
"infA",-0.388527537872625,7.66972776764449,4.03802185347443,0.0629646868346006,0.211238620384162,"SL1344_0891","infA"
"emrB",-0.383252953137028,6.87233146199133,4.03856127798856,0.0629490392947965,0.211238620384162,"SL1344_2800","emrB"
"lipB",-0.315031418444676,6.36957307591362,4.03376860171515,0.0630882253444686,0.21135001658893,"SL1344_0623","lipB"
"ackA",-0.250945578363987,10.7751001697508,4.03446448489141,0.0630679934047241,0.21135001658893,"SL1344_2306","ackA"
"cspA",-0.805003531340806,9.69912424476626,4.08568179420271,0.0631490009373654,0.21140411126523,"SL1344_3615","cspA"
"SL1344_2575",0.700936311965746,2.09092274622975,4.02724377073066,0.0632782996935131,0.211687362745884,"SL1344_2575","SL1344_2575"
"pfkB",0.667995883330521,5.7652695349748,4.02745708091411,0.0636747308356216,0.211858995349468,"SL1344_1261","pfkB"
"aac",0.494968457266516,2.56120984750505,4.01175809101449,0.0637321233635195,0.211858995349468,"SL1344_1549","aac"
"yoaB",-0.2971563742523,6.09039515923054,4.01932884517555,0.0635097765079814,0.211858995349468,"SL1344_1751","yoaB"
"cysM",0.298470848906187,6.35183151509872,4.02199720727314,0.0634316271637107,0.211858995349468,"SL1344_2403","cysM"
"yfhD",-0.22151224937684,6.02025173621249,4.02082023117354,0.0634660837184456,0.211858995349468,"SL1344_2529","yfhD"
"ygbF",0.518514976264143,3.47186670474027,4.01962461797264,0.0635011084999413,0.211858995349468,"SL1344_2916","ygbF"
"tdcG",-0.406659286043735,4.01088887548608,4.01282423609764,0.0637007560446196,0.211858995349468,"SL1344_3212","tdcG"
"hflX",0.268296207213048,9.31270109445727,4.01668921171247,0.0635871962798909,0.211858995349468,"SL1344_4296","hflX"
"trbH",-0.217214704349123,6.57059146931207,4.01441891128009,0.0636538727105779,0.211858995349468,"SL1344_P1_0004","trbH"
"ybgS",0.562417148369352,3.30300398353205,4.00634741898192,0.0638915933777735,0.212240166781566,"SL1344_0736","ybgS"
"SL1344_0926",-0.333522386920981,3.63532403865848,4.00070019400877,0.0640585379221898,0.21264561607387,"SL1344_0926","SL1344_0926"
"yebB",-0.453049201127835,4.04031201777419,3.99122778917146,0.0643397209726363,0.213338410275827,"SL1344_1832","yebB"
"yhjD",0.271855977006295,5.20518408159559,3.99063680367842,0.0643573122829126,0.213338410275827,"SL1344_3573","yhjD"
"nuoN",-0.768864649011946,7.24001465633494,4.02073447541842,0.064495866965229,0.21364819707293,"SL1344_2285","nuoN"
"SL1344_0836",0.463517959417728,4.69113221836607,3.98446501934849,0.0645413616937815,0.213649497095348,"SL1344_0836","SL1344_0836"
"ssaN",0.343563119341918,4.69772766226277,3.98124987273587,0.0646374870696041,0.213731666517111,"SL1344_1349","ssaN"
"hycI",0.404581043011666,3.4997375103985,3.98057785177039,0.064657600279682,0.213731666517111,"SL1344_2825","hycI"
"hflK",0.504810822435632,10.2281781048148,3.97911049525758,0.0647015431255092,0.213731666517111,"SL1344_4297","hflK"
"pipC",0.482454916582348,4.69861157376649,3.9744505679593,0.0648413277148155,0.214044159850231,"SL1344_1029","pipC"
"SL1344_4258",-0.336427240029424,4.54228329184006,3.97189415644156,0.0649181642727508,0.21414856835656,"SL1344_4258","SL1344_4258"
"apeE",0.300723074498872,5.05498477637947,3.95168666953266,0.0655293281401341,0.216014215309544,"SL1344_0558","apeE"
"trpC",0.325860897339328,4.86770373795012,3.94706793682704,0.0656699717375636,0.216177665951386,"SL1344_1656","trpC"
"pldA",-0.23367718409075,7.50421602310277,3.94706097707139,0.0656701839358337,0.216177665951386,"SL1344_3911","pldA"
"yjfO",0.401424239704495,3.37708928789973,3.9375666087998,0.0659604166447254,0.216982287254211,"SL1344_4312","yjfO"
"ybcJ",-0.532138087177437,3.90187042588428,3.92368300969292,0.0663875566149934,0.218143414978106,"SL1344_0534","ybcJ"
"topA",0.250891409186899,9.62903143605843,3.92310243190477,0.0664054896344584,0.218143414978106,"SL1344_1646","topA"
"cysB",0.2183026495491,6.46041522348327,3.918602171599,0.06654468904302,0.218243269216623,"SL1344_1645","cysB"
"yfiK",0.523023960565606,2.90698095596199,3.91723625684846,0.0665870069139948,0.218243269216623,"SL1344_2609","yfiK"
"ygdE",-0.248469621735621,7.81507465309684,3.91964042200607,0.0665125439140008,0.218243269216623,"SL1344_2960","ygdE"
"SL1344_3830",-0.570354114359508,3.60050846422332,3.91616640269146,0.0666201746437063,0.218243269216623,"SL1344_3830","SL1344_3830"
"ychA",-0.294843259042067,7.47700144663594,3.90699336038022,0.066905361181832,0.218883138973632,"SL1344_1701","ychA"
"trmB",-0.244870567470848,8.71606058182762,3.90542964357326,0.0669541204080204,0.218883138973632,"SL1344_3084","trmB"
"yihW",-0.359059805153949,6.37467025839433,3.90690725241475,0.0669080450755892,0.218883138973632,"SL1344_3971","yihW"
"lon",0.503597217759379,10.8834516495892,3.90185093683067,0.0670658684477519,0.218946256951758,"SL1344_0444","lon"
"ybgH",0.285515863188266,4.39109797226879,3.90226636810019,0.0670528849618871,0.218946256951758,"SL1344_0691","ybgH"
"pipD",0.39222681946967,4.37273671124166,3.89896352610969,0.0671561909396732,0.219090135317653,"SL1344_1033","pipD"
"SL1344_4137",-0.696996029359562,2.27000430277887,3.89509810991431,0.0672773321178364,0.219334289223807,"SL1344_4137","SL1344_4137"
"SL1344_0405",-0.360950816565962,3.98718053395528,3.89341158438933,0.0673302683471609,0.219355901761005,"SL1344_0405","SL1344_0405"
"SL1344_P2_0076",-0.558398413160519,2.91327680864955,3.88940715520058,0.0674561557445612,0.219614989527139,"SL1344_P2_0076","SL1344_P2_0076"
"ytfG",0.378085865770939,3.57225137499428,3.88606464260926,0.0675614475830926,0.219806715110652,"SL1344_4334","ytfG"
"rfbB",-0.361666676672196,9.09399509495178,3.87516461064761,0.0679061601371805,0.220776582408939,"SL1344_2074","rfbB"
"bolA",0.260148067325117,6.60406521055749,3.86696409013007,0.0681668724500644,0.221261833710481,"SL1344_0440","bolA"
"ydcF",-0.343018986755963,5.77288672462562,3.86606460889498,0.0681955408945117,0.221261833710481,"SL1344_1570","ydcF"
"crr",0.26521338245968,9.12942184365413,3.86683922897598,0.0681708511973783,0.221261833710481,"SL1344_2396","crr"
"fruR",-0.446713194061385,6.8382189471766,3.86274336424796,0.0683015198824497,0.221426952188236,"SL1344_0118","fruR"
"cyoA",-0.289044030250438,10.567421738528,3.86100766734899,0.0683569824666216,0.221426952188236,"SL1344_0437","cyoA"
"ybiK",0.67545238476017,6.26195905406769,3.87590540547441,0.0683866647775783,0.221426952188236,"SL1344_0823","ybiK"
"SL1344_4246",0.662871485998842,2.40385654369779,3.85356735104335,0.0685953353670717,0.221950890460259,"SL1344_4246","SL1344_4246"
"ppx",0.386544187666635,6.7628730463527,3.84491064227358,0.0688738944066837,0.222548184041242,"SL1344_2465","ppx"
"yjdB",0.282335945038599,8.86190395448033,3.84589056186669,0.0688422950740373,0.222548184041242,"SL1344_4230","yjdB"
"chiA",-0.470485477630129,4.10885720567286,3.84026590163634,0.0690239063857239,0.222729049420418,"SL1344_0018","chiA"
"pcnB",-0.351498367481991,8.65607755031904,3.84061353088959,0.0690126655684312,0.222729049420418,"SL1344_0185","pcnB"
"yjeI",0.318006686575947,7.08254830709971,3.83795539024112,0.069098673348492,0.222818526652013,"SL1344_4268","yjeI"
"sdhC",-0.43330913257095,4.22062907501481,3.83530808307427,0.0691844566908131,0.222943381866926,"SL1344_0714","sdhC"
"SL1344_3126",-0.40968200202477,7.49740085864809,3.83319729745249,0.0692529449020465,0.223012372536366,"SL1344_3126","SL1344_3126"
"SL1344_0056",0.527066098210583,3.05181538749419,3.82882736578821,0.0693949903197201,0.223013414385456,"SL1344_0056","SL1344_0056"
"yliI",0.375038354923732,3.04540406479461,3.8302734559942,0.0693479467573948,0.223013414385456,"SL1344_0837","yliI"
"dgoR",0.389379569955381,5.00587574294176,3.82739622964484,0.0694415845933179,0.223013414385456,"SL1344_3797","dgoR"
"SL1344_4245",0.395128530566585,2.90011600773488,3.83015291152293,0.0693518668141385,0.223013414385456,"SL1344_4245","SL1344_4245"
"uvrB",-0.314891514072638,7.713766199332,3.82035922708746,0.0696712314698487,0.22359933839612,"SL1344_0775","uvrB"
"hutC",0.478582653954465,4.04586668932393,3.81059243221436,0.0699914543758673,0.224474962341559,"SL1344_0766","hutC"
"SL1344_1738",-0.750487647409482,1.51017183527567,3.80759795924338,0.0700899826384927,0.224638868578173,"SL1344_1738","SL1344_1738"
"ybfN",0.598342749642235,1.95806091090017,3.79726718947283,0.0704311626658509,0.225497463233148,"SL1344_0670","ybfN"
"yihR",0.413537752060253,4.48516560121804,3.79660553354649,0.0704530811874727,0.225497463233148,"SL1344_3966","yihR"
"acrB",0.307060814380755,10.8947953537856,3.79113190160414,0.0706347150601857,0.225926161539568,"SL1344_0468","acrB"
"maeB",0.456525205188901,7.07712109339698,3.78298996155574,0.0709059195691875,0.226487755225382,"SL1344_2435","maeB"
"SL1344_2998",-0.392396406196945,5.02760650918487,3.78371601685739,0.0708816849559662,0.226487755225382,"SL1344_2998","SL1344_2998"
"SL1344_2470",-0.711782436688466,2.39962111085838,3.78013576553932,0.0710012834277191,0.226639541507483,"SL1344_2470","SL1344_2470"
"SL1344_4440",0.335050024512882,4.15716209941481,3.77719412723121,0.0710997279042436,0.22680095022384,"SL1344_4440","SL1344_4440"
"ybgL",0.656316745911472,4.8890653597934,3.78111961737704,0.0711747988493409,0.226887632671149,"SL1344_0695","ybgL"
"gtrAa",-0.382456167869365,2.80321050919779,3.76424984709137,0.0715348452702158,0.227709295289336,"SL1344_0549","gtrAa"
"aat",-0.368738105496618,5.07101413581471,3.76300767716599,0.0715767660303611,0.227709295289336,"SL1344_0893","aat"
"purN",-0.399148105227542,5.33379288389875,3.76374037086875,0.0715520355580191,0.227709295289336,"SL1344_2463","purN"
"SL1344_2547",-0.350749859148258,4.99330886908227,3.75543607926341,0.0718329227512706,0.228217676105143,"SL1344_2547","SL1344_2547"
"rnpA",-0.339748277529511,8.14196226172334,3.75625780492055,0.0718050702486794,0.228217676105143,"SL1344_3807","rnpA"
"ldhA",0.307806515225085,8.05787072873571,3.74925986692722,0.0720426765394372,0.228273943202776,"SL1344_1577","ldhA"
"mrp",-0.380424941528699,8.40251626852425,3.74904814593664,0.0720498797714339,0.228273943202776,"SL1344_2131","mrp"
"rpl19",-0.405108895726866,11.2110127782408,3.74782293640948,0.0720915809650312,0.228273943202776,"SL1344_2646","rpl19"
"ygcF",-0.246104579889003,6.69376137565705,3.75115091533806,0.0719783765892354,0.228273943202776,"SL1344_2930","ygcF"
"SL1344_P1_0043",0.376868553993622,2.79400689384276,3.75296056761621,0.0719169079644761,0.228273943202776,"SL1344_P1_0043","SL1344_P1_0043"
"pflE",-0.440888121751579,2.79103782323081,3.7398757373918,0.072362767191129,0.228826721084364,"SL1344_0820","pflE"
"umuD",-0.401199773889561,3.57114199886478,3.74018231414273,0.0723522833232955,0.228826721084364,"SL1344_1926","umuD"
"Msr",-0.768951873831491,3.14481974116228,3.73018657530493,0.0726950327727398,0.22972406287156,"Msr","Msr"
"cobU",0.458872361940911,3.83722401409303,3.7232469196198,0.0729341227621232,0.229768541512636,"SL1344_1994","cobU"
"hybD",-0.281496110172948,4.68362135876381,3.72541280388044,0.0728594022261881,0.229768541512636,"SL1344_3120","hybD"
"yibK",-0.406105057117363,5.57659801145728,3.72273973459448,0.0729516331929499,0.229768541512636,"SL1344_3660","yibK"
"SL1344_4127",-0.339188617604904,7.64744031267941,3.72539761982386,0.0728599257428289,0.229768541512636,"SL1344_4127","SL1344_4127"
"alr-b",-0.487945259843701,6.4882118507847,3.72576804111857,0.0728471556119768,0.229768541512636,"SL1344_4183","alr-b"
"yiaH",0.435838646099134,4.53908117509639,3.72050412634147,0.0730288764174257,0.229858995075977,"SL1344_3623","yiaH"
"hfq",0.233453323705899,10.2397230447986,3.71752741985092,0.0731318761414187,0.230030343480678,"SL1344_4295","hfq"
"hybF",-0.449699604986037,3.88505778656883,3.71414060458643,0.0732492759691018,0.230246728776135,"SL1344_3118","hybF"
"yliA",0.537587662700991,6.77496438964582,3.71186754717694,0.073328194069714,0.230341946490872,"SL1344_0824","yliA"
"fdhE",-0.78400456136441,7.48135286274524,3.75683454006131,0.0733904575074528,0.23038475627091,"SL1344_3981","fdhE"
"ybgR",0.323439884367275,3.5374134280929,3.7070938268588,0.0734942609642839,0.230413727233509,"SL1344_0735","ybgR"
"cadB",-0.334780036322856,3.9147853929021,3.70422568826057,0.0735942514891912,0.230413727233509,"SL1344_2520","cadB"
"SL1344_2577",0.384759929559451,4.07023637735614,3.70493523214775,0.0735694999929218,0.230413727233509,"SL1344_2577","SL1344_2577"
