"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"ybaZ",0.0213033716243931,3.88750331763235,0.00900277144943085,0.925672620125058,0.999975873731661,"SL1344_0460","ybaZ"
"ylaB",0.199868221359317,5.76174158514648,1.96083434927937,0.181911475161724,0.999975873731661,"SL1344_0461","ylaB"
"maa",0.214789737719942,7.04433761130939,0.575593581957281,0.459883485068573,0.999975873731661,"SL1344_0465","maa"
"hha",0.15103541951081,7.6755333251249,0.584810440154869,0.456379774408889,0.999975873731661,"SL1344_0466","hha"
"ybaJ",0.292831811152179,7.54120716858796,1.44670270618914,0.247830883112964,0.999975873731661,"SL1344_0467","ybaJ"
"acrB",0.268933494662401,10.8947953537856,2.91020352533807,0.108780763709438,0.999975873731661,"SL1344_0468","acrB"
"acrA",0.196781439058035,10.3392271675483,1.77257315380668,0.203084492866029,0.999975873731661,"SL1344_0469","acrA"
"acrR",0.0912565076232565,6.43043469356017,0.494951332364216,0.492579718428637,0.999975873731661,"SL1344_0470","acrR"
"aefA",-0.0245905109349806,8.56037694937813,0.0532538974678397,0.820635005019311,0.999975873731661,"SL1344_0471","aefA"
"SL1344_0472",0.0871872238523122,5.50944256022383,0.416899147068564,0.528311600139852,0.999975873731661,"SL1344_0472","SL1344_0472"
"ybaM",0.255108276902638,3.70769179137131,2.14332043016987,0.163978135980606,0.999975873731661,"SL1344_0473","ybaM"
"priC",0.00542951951951403,4.74579560506004,0.000555710324281174,0.981505744794542,0.999975873731661,"SL1344_0474","priC"
"apt",-0.0268619307446672,8.75794665580388,0.0421535024288175,0.840107232819159,0.999975873731661,"SL1344_0476","apt"
"dnaX",0.0396908075015289,8.98254211184058,0.0412558585381718,0.841793759032918,0.999975873731661,"SL1344_0477","dnaX"
"ybaB",-0.0171252500145417,8.61613208171688,0.00882566542694875,0.926405035708851,0.999975873731661,"SL1344_0478","ybaB"
"recR",0.0420019560192322,7.35216799910998,0.00879459518949972,0.926636414826339,0.999975873731661,"SL1344_0479","recR"
"htpG",-0.0300467820495921,11.347253187002,0.00800649893770361,0.929950491851471,0.999975873731661,"SL1344_0480","htpG"
"adk",-0.0324060017443877,9.08468846557792,0.0460100431872948,0.833066767444613,0.999975873731661,"SL1344_0481","adk"
"hemH",-0.0526355937021819,5.62620256793717,0.0417092324442459,0.840939574387925,0.999975873731661,"SL1344_0482","hemH"
"gsk",-0.0261440794879847,7.99242030776331,0.0365419218274908,0.850982240023851,0.999975873731661,"SL1344_0484","gsk"
"ushA",0.186362305666785,7.3598095717312,2.39873231288858,0.142417839586868,0.999975873731661,"SL1344_0487","ushA"
"ybaK",0.119522434056236,5.93283290903918,0.530729346632587,0.477599842779113,0.999975873731661,"SL1344_0488","ybaK"
"ybaP",0.00918056271855905,5.52889420572799,0.00121446003127944,0.972662842710805,0.999975873731661,"SL1344_0489","ybaP"
"SL1344_0490",-0.118693173121524,2.77813950812754,0.0944578950915737,0.762840261525219,0.999975873731661,"SL1344_0490","SL1344_0490"
"copA",0.289734408624102,5.91659965569517,1.45967393148032,0.24581652128177,0.999975873731661,"SL1344_0491","copA"
"cueR",-0.187200239201196,5.56869335087664,2.63094825881578,0.125771921084188,0.999975873731661,"SL1344_0492","cueR"
"ybbJ",0.0235422856748528,3.48303683384081,0.00314505522527365,0.956042259240479,0.999975873731661,"SL1344_0493","ybbJ"
"ybbK",-0.0636923326629717,5.30874481543154,0.238959340750381,0.632078686337502,0.999975873731661,"SL1344_0494","ybbK"
"ybbL",-0.195312452307722,4.36060303261167,2.18325072478742,0.160353018390026,0.999975873731661,"SL1344_0495","ybbL"
"ybbM",-0.104683101118595,5.13514006404464,0.175470382138275,0.681273742229851,0.999975873731661,"SL1344_0496","ybbM"
"ybbN",0.147031235837268,8.92857144243113,0.105358868617698,0.750374048516848,0.999975873731661,"SL1344_0497","ybbN"
"ybbO",0.238347693458607,6.55180725752092,1.75725922851916,0.204941645925927,0.999975873731661,"SL1344_0498","ybbO"
"tesA",0.256275707350711,5.90233776038128,2.89871847074693,0.109422503823712,0.999975873731661,"SL1344_0499","tesA"
"SL1344_0500",0.422951624481839,4.35962349771955,2.89476921965692,0.109644228681673,0.999975873731661,"SL1344_0500","SL1344_0500"
"ybbP",0.210433862498428,5.84526743705116,0.677164986966263,0.423545217508412,0.999975873731661,"SL1344_0501","ybbP"
"SL1344_0502",0.0236308286513605,6.1213105520898,0.0252993760270501,0.875760195147247,0.999975873731661,"SL1344_0502","SL1344_0502"
"sfbA",0.213399184122219,5.40145275362765,2.1133024062229,0.166770790858879,0.999975873731661,"SL1344_0503","sfbA"
"sfbB",0.216157064831884,4.71677259453752,0.89257276326208,0.359856796784555,0.999975873731661,"SL1344_0504","sfbB"
