"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"yfbE",2.605626920989,7.78983520801554,106.653264577692,3.4950254382707e-08,3.31118710021766e-06,"SL1344_2266","yfbE"
"SL1344_1602",2.27790324417961,8.1166407282276,105.700381744256,3.70777063057162e-08,3.37808107886008e-06,"SL1344_1602","SL1344_1602"
"yehT",2.11087615409628,5.50814505282673,105.698267462558,3.70825873127981e-08,3.37808107886008e-06,"SL1344_2136","yehT"
"rbn",1.38139291009894,7.28117659305754,104.282441520714,4.05211149825989e-08,3.62167022023719e-06,"SL1344_3973","rbn"
"yhaK",2.47221600228749,4.87010330920487,102.612858403612,4.50498043734702e-08,3.9518689503172e-06,"SL1344_3208","yhaK"
"SL1344_1786",1.53932919329729,5.27375630232708,101.181044723072,4.93947251196532e-08,4.25423296166904e-06,"SL1344_1786","SL1344_1786"
"rlgA2",1.44469841873492,8.59781836810239,99.6319727838752,5.46396361085725e-08,4.62192779011264e-06,"SL1344_P1_0063","rlgA2"
"psiF",2.67008642944106,3.66094264252757,98.6978846948701,5.81066449905284e-08,4.82896802316023e-06,"SL1344_0379","psiF"
"yicL",1.83979859649193,6.63790790347361,97.9435507642464,6.10892350038302e-08,4.98930527953696e-06,"SL1344_3730","yicL"
"yihX",1.47723728479968,8.11007467759855,95.859194534265,7.02756559675316e-08,5.64230139522368e-06,"SL1344_3972","yihX"
"citT",1.71648213855781,5.56431280407481,95.5404179677168,7.18143981078685e-08,5.66396755223829e-06,"SL1344_0606","citT"
"pmrF",2.32862413665745,7.24334413343555,95.3127251448738,7.29368842487936e-08,5.66396755223829e-06,"SL1344_2267","pmrF"
"yhhW",2.16152373293999,4.83976593791927,94.8410730214619,7.53259487429516e-08,5.75514547089293e-06,"SL1344_3510","yhhW"
"phoR",1.18032649792536,6.76182724230491,94.2266696032717,7.85723862916791e-08,5.90789514069339e-06,"SL1344_0393","phoR"
