"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"yccJ",0.260230269177639,3.67244874329139,1.18876825204043,0.292904578202296,0.871996946565036,"SL1344_1057","yccJ"
"ycdC",0.433136918670594,4.96201617602051,4.24473940083882,0.0572900178479786,0.871996946565036,"SL1344_1060","ycdC"
"SL1344_1066",-0.328684012925006,2.85972664784661,0.754235618872291,0.398917243592685,0.871996946565036,"SL1344_1066","SL1344_1066"
"SL1344_1071",-0.31290522961836,5.25837434811685,1.82043701785176,0.197416798528404,0.871996946565036,"SL1344_1071","SL1344_1071"
"csgG",-0.274344201097284,3.04476938516055,0.97384093731905,0.339485741633627,0.871996946565036,"SL1344_1076","csgG"
"csgF",0.696144031215547,0.769942230637889,1.29464479965156,0.273167615129214,0.871996946565036,"SL1344_1077","csgF"
"ymdA",-0.208249852717205,4.11534039804497,0.955315268698089,0.343980038419179,0.871996946565036,"SL1344_1083","ymdA"
"mdoH",0.325369540681397,8.97792881268727,2.50987233531661,0.134134595356387,0.871996946565036,"SL1344_1088","mdoH"
"htrB",0.261097019714526,6.59611399291983,3.92472227610212,0.0663554698058603,0.871996946565036,"SL1344_1092","htrB"
"yceA",-0.259887814964295,9.16711724893791,2.07993982765865,0.169944640189512,0.871996946565036,"SL1344_1093","yceA"
"yceI",-0.175511540466234,6.1641625496674,1.27824996496278,0.276103339278181,0.871996946565036,"SL1344_1094","yceI"
"bssS",-0.346773381410208,4.84243578706527,3.28197213289307,0.0902554194236159,0.871996946565036,"SL1344_1098","bssS"
"yceL",-0.274315615742645,3.83629755462907,2.58806328639101,0.128659111556596,0.871996946565036,"SL1344_1103","yceL"
"rimJ",-0.141265371542519,5.90077566789408,1.14538546452203,0.301555564275256,0.871996946565036,"SL1344_1104","rimJ"
"mviN",0.162087373378818,6.78312333857903,2.30384197668604,0.149992951967838,0.871996946565036,"SL1344_1107","mviN"
"rluC",0.439410222586448,7.34274110813427,2.48670480863819,0.13581145051298,0.871996946565036,"SL1344_1123","rluC"
"SL1344_1125",-0.304501531805783,3.67774439847284,1.34639151789851,0.264172605403885,0.871996946565036,"SL1344_1125","SL1344_1125"
"yceD",-0.122369731627852,11.410271341667,1.3938557480429,0.256267188289089,0.871996946565036,"SL1344_1127","yceD"
"rpl32",-0.275837326519265,10.9111661454144,3.42929266774189,0.0839763109805265,0.871996946565036,"SL1344_1128","rpl32"
"fabH",0.137582436696364,9.06916623326639,0.902669244481665,0.357230908415228,0.871996946565036,"SL1344_1130","fabH"
"pabC",-0.305121935560079,6.0394661662018,3.53350232392508,0.0798480493255404,0.871996946565036,"SL1344_1135","pabC"
"tmk",0.420784650862452,6.52798040327501,2.14296178920518,0.164011155559362,0.871996946565036,"SL1344_1137","tmk"
"holB",0.312179847230678,6.52809261301194,1.02067203029419,0.328661113286534,0.871996946565036,"SL1344_1138","holB"
"ycfH",0.149505354507645,7.30342920844599,1.75302906288418,0.205458474266726,0.871996946565036,"SL1344_1139","ycfH"
"ptsG",0.251608131261669,9.62006072160027,1.80168664226852,0.199612741070558,0.871996946565036,"SL1344_1140","ptsG"
"ndh",-0.135010574171292,8.01085549500829,1.01115370378935,0.330685237592938,0.871996946565036,"SL1344_1148","ndh"
"ycfS",0.384510949064683,5.29547572508527,4.93509602693633,0.0422464208202441,0.871996946565036,"SL1344_1152","ycfS"
"mfd",0.267055493162231,7.86750930352533,1.38659252508925,0.257456297005197,0.871996946565036,"SL1344_1153","mfd"
"ycfU",0.387846676240748,7.11643980973871,3.13157983478608,0.0972537380838224,0.871996946565036,"SL1344_1154","ycfU"
"lolD",0.334737985304275,5.74618405376357,3.14907927323499,0.0964067847843615,0.871996946565036,"SL1344_1155","lolD"
"ycfW",0.244999151052833,6.98833912811644,2.58585046687902,0.128810270113947,0.871996946565036,"SL1344_1156","ycfW"
"ycfX",0.239250696220731,6.69457891994528,3.28561573553381,0.0900934933458795,0.871996946565036,"SL1344_1157","ycfX"
"potC",0.123799062852278,6.42869934596571,0.993772646311291,0.334743701726104,0.871996946565036,"SL1344_1160","potC"
"potA",-0.17923709686922,7.89958676986642,1.90439569095959,0.187952276906154,0.871996946565036,"SL1344_1163","potA"
"pepT",-0.272499723672642,4.74847785763502,2.97527909769757,0.105229196176116,0.871996946565036,"SL1344_1164","pepT"
"ycfD",0.30460168540617,6.95945543234737,3.08541735803372,0.0995311851512604,0.871996946565036,"SL1344_1167","ycfD"
"phoP",0.233587205496926,9.96225572874715,3.51675747588593,0.0804948188443713,0.871996946565036,"SL1344_1169","phoP"
"ycfC",0.214037919721632,6.27036689154966,1.15096033336711,0.300424332322649,0.871996946565036,"SL1344_1171","ycfC"
"ymfB",0.131629863201071,4.40837041205523,0.987280793846457,0.336277755745473,0.871996946565036,"SL1344_1173","ymfB"
"SL1344_1174",0.315200905030704,3.71458458205836,1.61437850716684,0.223366856204909,0.871996946565036,"SL1344_1174","SL1344_1174"
"rluB",0.225049805471885,4.92767236214954,1.85958727788467,0.19292994938279,0.871996946565036,"SL1344_1175","rluB"
"icdA",0.135058093632105,8.81135724053504,1.17708392982113,0.295200615431487,0.871996946565036,"SL1344_1176","icdA"
"SL1344_1177",0.17202111896062,4.18387493466908,0.920035878402954,0.352779150089443,0.871996946565036,"SL1344_1177","SL1344_1177"
"envE",-0.407835802473293,6.13514877349507,3.2747134895555,0.0905790409799345,0.871996946565036,"SL1344_1181","envE"
"cspH",0.753115102505162,2.24419904201692,2.60458438254076,0.127537365819973,0.871996946565036,"SL1344_1182","cspH"
"pliC",-0.245733772881047,6.37252552691795,1.82269461964518,0.197154480352379,0.871996946565036,"SL1344_1185","pliC"
"SL1344_1189",0.329670362529173,6.9736750020793,2.87210077589732,0.110927470115801,0.871996946565036,"SL1344_1189","SL1344_1189"
"SL1344_1192",-0.401730738551554,2.92774437839534,2.99924619660624,0.103956507111038,0.871996946565036,"SL1344_1192","SL1344_1192"
"SL1344_1193",-0.271358125505675,2.83963556461159,1.80428817014676,0.199306210541818,0.871996946565036,"SL1344_1193","SL1344_1193"
"SL1344_1195",-0.574685435111862,2.44944396489201,3.91462494602463,0.0666679973842635,0.871996946565036,"SL1344_1195","SL1344_1195"
"SL1344_1201",0.182315628984623,4.8519727433027,0.758728483226349,0.397550271719503,0.871996946565036,"SL1344_1201","SL1344_1201"
"yeaR",-0.301366888417795,3.5099401087903,2.03515084802578,0.174325310780569,0.871996946565036,"SL1344_1206","yeaR"
"yoaG",-0.368864253860169,2.82988735632144,1.0663260224065,0.318254634074058,0.871996946565036,"SL1344_1207","yoaG"
"SL1344_1208",-0.646828946135006,3.19806012468332,3.2797640135588,0.0903537203006814,0.871996946565036,"SL1344_1208","SL1344_1208"
"SL1344_1209",-0.835140184684936,0.923507859282834,2.81479817775051,0.114253214046369,0.871996946565036,"SL1344_1209","SL1344_1209"
"yeaQ",-0.29352851422369,5.05011923359564,2.66777255346788,0.123355575322838,0.871996946565036,"SL1344_1210","yeaQ"
"SL1344_1212",0.128901743015528,5.08255272556113,0.770740762550129,0.393930416400969,0.871996946565036,"SL1344_1212","SL1344_1212"
"yeaO",-0.172809817330885,4.96928866548306,1.35178424212235,0.263258172441059,0.871996946565036,"SL1344_1213","yeaO"
"yeaN",-0.215359264497263,4.34547133091524,1.73634798301004,0.207512861583414,0.871996946565036,"SL1344_1214","yeaN"
"yeaL",-0.248701692320694,3.03653353352982,1.37643970978469,0.259130816238741,0.871996946565036,"SL1344_1216","yeaL"
"yeaH",-0.219844597437323,5.37174955171139,2.64437813828435,0.12488405234765,0.871996946565036,"SL1344_1219","yeaH"
"yeaG",-0.284416451235822,4.78830867070993,2.36134010958363,0.14534523685364,0.871996946565036,"SL1344_1220","yeaG"
"mipA",-0.112407435453712,9.57557418223134,0.765736329290609,0.395432350843311,0.871996946565036,"SL1344_1221","mipA"
"SL1344_1222",-0.46170723472515,3.49266146099118,3.25471461463678,0.0914778846605203,0.871996946565036,"SL1344_1222","SL1344_1222"
"SL1344_1224A",0.350021499965334,4.31693647483047,2.47326372620182,0.136796091092166,0.871996946565036,"SL1344_1224A","SL1344_1224A"
"nam",0.32256189400882,6.41174363560214,1.22591094170108,0.285766148829762,0.871996946565036,"SL1344_1228","nam"
"ansA",0.104405907714121,7.10976539964759,0.761907277471084,0.396587431579148,0.871996946565036,"SL1344_1229","ansA"
"sppA",0.329274055248677,7.76790011674145,3.47657716931516,0.0820723897972604,0.871996946565036,"SL1344_1230","sppA"
"selD",0.242730957987834,7.42769353888807,1.13735873989944,0.303194680004014,0.871996946565036,"SL1344_1232","selD"
"topB",0.274027507316338,7.43246691826427,1.2149083509526,0.287855726082652,0.871996946565036,"SL1344_1233","topB"
"gdhA",0.290805144692772,6.55678785860064,3.68750488122805,0.0741804037268891,0.871996946565036,"SL1344_1234","gdhA"
"SL1344_1236",0.377617132219856,4.22510612737511,1.75336879932373,0.205416904758245,0.871996946565036,"SL1344_1236","SL1344_1236"
"astA",-0.283786072555483,2.92151321585524,2.15796101546595,0.162637240188439,0.871996946565036,"SL1344_1239","astA"
"astD",-0.55855346017514,2.80922293036063,4.58739839513884,0.0491532232137385,0.871996946565036,"SL1344_1240","astD"
"astE",-0.395310809232985,1.99448174642896,1.6784696664105,0.214848705855355,0.871996946565036,"SL1344_1242","astE"
"SL1344_1243",0.215743503688622,4.58829331213031,1.03684517701197,0.324813108394509,0.871996946565036,"SL1344_1243","SL1344_1243"
"SL1344_1244",0.284841761546893,4.46488125441113,2.82791987729277,0.113481116161319,0.871996946565036,"SL1344_1244","SL1344_1244"
